"Fcast_date";"DATE";"Station.Name";"TMAX_ENSEMBLE_AVG";"TMIN_ENSEMBLE_AVG";"TAVG_ENSEMBLE_AVG";"RAIN_ENSEMBLE_AVG";"Zona_Pas";"Admin"
"2020-01-11";2020-01-24;"Dolores Aerodrome";26,24;13,53;19,89;1,36;"Cuenca Sal";"Buenos Aires"
"2020-01-11";2020-01-25;"Dolores Aerodrome";25,62;14,08;19,85;1,55;"Cuenca Sal";"Buenos Aires"
"2020-01-11";2020-01-26;"Dolores Aerodrome";28,78;15,52;22,15;0,22;"Cuenca Sal";"Buenos Aires"
"2020-01-11";2020-01-12;"La Rioja Aero.";37,3;24,01;30,65;2,26;"";"La Rioja"
"2020-01-11";2020-01-13;"La Rioja Aero.";38,23;23,66;30,95;1,37;"";"La Rioja"
"2020-01-11";2020-01-14;"La Rioja Aero.";39,01;24,7;31,85;1,08;"";"La Rioja"
"2020-01-11";2020-01-15;"La Rioja Aero.";34,85;23,98;29,41;7,5;"";"La Rioja"
"2020-01-11";2020-01-16;"La Rioja Aero.";33,37;22,07;27,72;0,53;"";"La Rioja"
"2020-01-11";2020-01-17;"La Rioja Aero.";33,71;20,9;27,31;0,29;"";"La Rioja"
"2020-01-11";2020-01-18;"La Rioja Aero.";36;20,77;28,38;1,71;"";"La Rioja"
"2020-01-11";2020-01-19;"La Rioja Aero.";36,85;23,12;29,98;0,99;"";"La Rioja"
"2020-01-11";2020-01-20;"La Rioja Aero.";36,98;22,94;29,96;0,85;"";"La Rioja"
"2020-01-11";2020-01-21;"La Rioja Aero.";36,32;23,35;29,83;5,38;"";"La Rioja"
"2020-01-11";2020-01-22;"La Rioja Aero.";35,75;23,04;29,39;4,21;"";"La Rioja"
"2020-01-11";2020-01-23;"La Rioja Aero.";34,44;21,03;27,73;2,17;"";"La Rioja"
"2020-01-11";2020-01-24;"La Rioja Aero.";33,59;19,88;26,74;0,81;"";"La Rioja"
"2020-01-11";2020-01-25;"La Rioja Aero.";34,58;19,63;27,1;1,29;"";"La Rioja"
"2020-01-11";2020-01-26;"La Rioja Aero.";35,32;19,99;27,66;1,31;"";"La Rioja"
"2020-01-11";2020-01-12;"Marcos Juarez Aerodrome";34,24;18,69;26,46;1,8;"Nucleo Norte";"Cordoba"
"2020-01-11";2020-01-13;"Marcos Juarez Aerodrome";34,42;18,34;26,38;3,47;"Nucleo Norte";"Cordoba"
"2020-01-11";2020-01-14;"Marcos Juarez Aerodrome";33,07;21,17;27,12;8,59;"Nucleo Norte";"Cordoba"
"2020-01-11";2020-01-15;"Marcos Juarez Aerodrome";29;15,73;22,37;6,16;"Nucleo Norte";"Cordoba"
"2020-01-11";2020-01-16;"Marcos Juarez Aerodrome";28,46;13,56;21,01;0;"Nucleo Norte";"Cordoba"
"2020-01-11";2020-01-17;"Marcos Juarez Aerodrome";29,64;15,06;22,35;0,09;"Nucleo Norte";"Cordoba"
"2020-01-11";2020-01-18;"Marcos Juarez Aerodrome";31,49;16,72;24,11;0,78;"Nucleo Norte";"Cordoba"
"2020-01-11";2020-01-19;"Marcos Juarez Aerodrome";31,76;16,77;24,27;0,19;"Nucleo Norte";"Cordoba"
"2020-01-11";2020-01-20;"Marcos Juarez Aerodrome";32,1;17,28;24,69;0,38;"Nucleo Norte";"Cordoba"
"2020-01-11";2020-01-21;"Marcos Juarez Aerodrome";32,7;18,93;25,81;3,08;"Nucleo Norte";"Cordoba"
"2020-01-11";2020-01-22;"Marcos Juarez Aerodrome";31,65;17,85;24,75;2,03;"Nucleo Norte";"Cordoba"
"2020-01-11";2020-01-23;"Marcos Juarez Aerodrome";28,94;15,15;22,05;2,05;"Nucleo Norte";"Cordoba"
"2020-01-11";2020-01-24;"Marcos Juarez Aerodrome";28,76;14,1;21,43;1,78;"Nucleo Norte";"Cordoba"
"2020-01-11";2020-01-25;"Marcos Juarez Aerodrome";29,06;14,27;21,66;0,48;"Nucleo Norte";"Cordoba"
"2020-01-11";2020-01-26;"Marcos Juarez Aerodrome";30,97;15,18;23,08;0,22;"Nucleo Norte";"Cordoba"
"2020-01-11";2020-01-12;"Pilar Observatorio";34,28;20,01;27,15;4,52;"Ctro N Cba";"Cordoba"
"2020-01-11";2020-01-13;"Pilar Observatorio";32,01;21,02;26,52;2,33;"Ctro N Cba";"Cordoba"
"2020-01-11";2020-01-14;"Pilar Observatorio";32,83;21,76;27,3;5,37;"Ctro N Cba";"Cordoba"
"2020-01-11";2020-01-15;"Pilar Observatorio";29,69;17,72;23,71;5,57;"Ctro N Cba";"Cordoba"
"2020-01-11";2020-01-16;"Pilar Observatorio";29,49;15,58;22,54;0;"Ctro N Cba";"Cordoba"
"2020-01-11";2020-01-17;"Pilar Observatorio";29,92;16,97;23,44;0,09;"Ctro N Cba";"Cordoba"
"2020-01-11";2020-01-18;"Pilar Observatorio";30,91;18,48;24,7;1,81;"Ctro N Cba";"Cordoba"
"2020-01-11";2020-01-19;"Pilar Observatorio";31,14;19,16;25,15;0,5;"Ctro N Cba";"Cordoba"
"2020-01-11";2020-01-20;"Pilar Observatorio";31,87;19,21;25,54;0,76;"Ctro N Cba";"Cordoba"
"2020-01-11";2020-01-21;"Pilar Observatorio";32,05;20,43;26,24;3,31;"Ctro N Cba";"Cordoba"
"2020-01-11";2020-01-22;"Pilar Observatorio";30,84;19,42;25,13;2,95;"Ctro N Cba";"Cordoba"
"2020-01-11";2020-01-23;"Pilar Observatorio";29,51;16,72;23,11;1,82;"Ctro N Cba";"Cordoba"
"2020-01-11";2020-01-24;"Pilar Observatorio";29,02;15,69;22,36;1,26;"Ctro N Cba";"Cordoba"
"2020-01-11";2020-01-25;"Pilar Observatorio";29,55;15,9;22,73;0,68;"Ctro N Cba";"Cordoba"
"2020-01-11";2020-01-26;"Pilar Observatorio";30,66;16,88;23,77;0,42;"Ctro N Cba";"Cordoba"
"2020-01-11";2020-01-12;"Posadas Aero.";36,09;25,34;30,72;0,01;"";"Misiones"
"2020-01-11";2020-01-13;"Posadas Aero.";34,27;25,21;29,74;0,93;"";"Misiones"
"2020-01-11";2020-01-14;"Posadas Aero.";32,66;25,08;28,87;1,84;"";"Misiones"
"2020-01-11";2020-01-15;"Posadas Aero.";32,1;25,2;28,65;9,04;"";"Misiones"
"2020-01-11";2020-01-16;"Posadas Aero.";28,47;23,26;25,87;22,66;"";"Misiones"
"2020-01-11";2020-01-17;"Posadas Aero.";30,39;22,42;26,4;3,84;"";"Misiones"
"2020-01-11";2020-01-18;"Posadas Aero.";31,81;23,39;27,6;5,17;"";"Misiones"
"2020-01-11";2020-01-19;"Posadas Aero.";29,11;24,03;26,57;14,11;"";"Misiones"
"2020-01-11";2020-01-20;"Posadas Aero.";32,1;23,11;27,61;1,56;"";"Misiones"
"2020-01-11";2020-01-21;"Posadas Aero.";33,04;22,75;27,89;0,56;"";"Misiones"
"2020-01-11";2020-01-22;"Posadas Aero.";32,95;23,06;28,01;1,9;"";"Misiones"
"2020-01-11";2020-01-23;"Posadas Aero.";31,95;22,26;27,1;3,43;"";"Misiones"
"2020-01-11";2020-01-24;"Posadas Aero.";29,8;19,7;24,75;5,53;"";"Misiones"
"2020-01-11";2020-01-25;"Posadas Aero.";30,41;19,11;24,76;1,25;"";"Misiones"
"2020-01-11";2020-01-26;"Posadas Aero.";31,31;19,41;25,36;1,52;"";"Misiones"
"2020-01-11";2020-01-12;"Rio Cuarto Aerodrome";33,25;19,25;26,25;1,81;"S Cba";"Cordoba"
"2020-01-11";2020-01-13;"Rio Cuarto Aerodrome";33,59;20,06;26,82;3,71;"S Cba";"Cordoba"
"2020-01-11";2020-01-14;"Rio Cuarto Aerodrome";32,57;20,56;26,56;6,11;"S Cba";"Cordoba"
"2020-01-11";2020-01-15;"Rio Cuarto Aerodrome";27,17;15,39;21,28;0,04;"S Cba";"Cordoba"
"2020-01-11";2020-01-16;"Rio Cuarto Aerodrome";27,68;14,02;20,85;0;"S Cba";"Cordoba"
"2020-01-11";2020-01-17;"Rio Cuarto Aerodrome";29,65;15,87;22,76;0;"S Cba";"Cordoba"
"2020-01-11";2020-01-18;"Rio Cuarto Aerodrome";31,52;17,82;24,67;0,19;"S Cba";"Cordoba"
"2020-01-11";2020-01-19;"Rio Cuarto Aerodrome";30,93;18,02;24,48;0,15;"S Cba";"Cordoba"
"2020-01-11";2020-01-20;"Rio Cuarto Aerodrome";32,25;18,97;25,61;0,52;"S Cba";"Cordoba"
"2020-01-11";2020-01-21;"Rio Cuarto Aerodrome";32,46;19,84;26,15;3,04;"S Cba";"Cordoba"
"2020-01-11";2020-01-22;"Rio Cuarto Aerodrome";30,49;18,3;24,39;2,4;"S Cba";"Cordoba"
"2020-01-11";2020-01-23;"Rio Cuarto Aerodrome";28,11;15,97;22,04;0,82;"S Cba";"Cordoba"
"2020-01-11";2020-01-24;"Rio Cuarto Aerodrome";28,31;15,05;21,68;0,9;"S Cba";"Cordoba"
"2020-01-11";2020-01-25;"Rio Cuarto Aerodrome";28,99;15,59;22,29;0,41;"S Cba";"Cordoba"
"2020-01-11";2020-01-26;"Rio Cuarto Aerodrome";30,74;16,37;23,55;0,55;"S Cba";"Cordoba"
"2020-01-11";2020-01-12;"Salta Aerodrome";29,85;18,98;24,42;1,26;"NOA";"Salta"
"2020-01-11";2020-01-13;"Salta Aerodrome";30,97;18,64;24,8;1,95;"NOA";"Salta"
"2020-01-11";2020-01-14;"Salta Aerodrome";30,65;19,26;24,96;3,03;"NOA";"Salta"
"2020-01-11";2020-01-15;"Salta Aerodrome";31,29;18,51;24,9;7,65;"NOA";"Salta"
"2020-01-11";2020-01-16;"Salta Aerodrome";22,39;17,26;19,83;9,72;"NOA";"Salta"
"2020-01-11";2020-01-17;"Salta Aerodrome";24,33;16,71;20,52;2,97;"NOA";"Salta"
"2020-01-11";2020-01-18;"Salta Aerodrome";27,52;16,66;22,09;5,03;"NOA";"Salta"
"2020-01-11";2020-01-19;"Salta Aerodrome";28,56;18,34;23,45;3,95;"NOA";"Salta"
"2020-01-11";2020-01-20;"Salta Aerodrome";29,34;17,89;23,62;2,23;"NOA";"Salta"
"2020-01-11";2020-01-21;"Salta Aerodrome";29,18;18,13;23,66;5,28;"NOA";"Salta"
"2020-01-11";2020-01-22;"Salta Aerodrome";27,76;18,16;22,96;5,77;"NOA";"Salta"
"2020-01-11";2020-01-23;"Salta Aerodrome";25,86;16,7;21,28;4,35;"NOA";"Salta"
"2020-01-11";2020-01-24;"Salta Aerodrome";25,43;15;20,21;2,98;"NOA";"Salta"
"2020-01-11";2020-01-25;"Salta Aerodrome";26,16;14;20,08;2,33;"NOA";"Salta"
"2020-01-11";2020-01-26;"Salta Aerodrome";26,99;14,3;20,65;1,46;"NOA";"Salta"
"2020-01-11";2020-01-12;"Bariloche Aerodrome";29,66;12,43;21,04;0,41;"";"Rio Negro"
"2020-01-11";2020-01-13;"Bariloche Aerodrome";25,57;10,49;18,03;0,1;"";"Rio Negro"
"2020-01-11";2020-01-14;"Bariloche Aerodrome";16,21;4,49;10,35;3,88;"";"Rio Negro"
"2020-01-11";2020-01-15;"Bariloche Aerodrome";14,14;3,2;8,67;0,2;"";"Rio Negro"
"2020-01-11";2020-01-16;"Bariloche Aerodrome";23,4;2,29;12,85;0;"";"Rio Negro"
"2020-01-11";2020-01-17;"Bariloche Aerodrome";26,39;9,24;17,82;0,1;"";"Rio Negro"
"2020-01-11";2020-01-18;"Bariloche Aerodrome";25,56;7,58;16,57;0;"";"Rio Negro"
"2020-01-11";2020-01-19;"Bariloche Aerodrome";28,39;9,78;19,08;0;"";"Rio Negro"
"2020-01-11";2020-01-20;"Bariloche Aerodrome";27,93;8,69;18,31;0,03;"";"Rio Negro"
"2020-01-11";2020-01-21;"Bariloche Aerodrome";24,8;6,23;15,52;0,06;"";"Rio Negro"
"2020-01-11";2020-01-22;"Bariloche Aerodrome";23,5;4,75;14,13;0,51;"";"Rio Negro"
"2020-01-11";2020-01-23;"Bariloche Aerodrome";22,93;5,47;14,2;0,88;"";"Rio Negro"
"2020-01-11";2020-01-24;"Bariloche Aerodrome";23,09;6,32;14,71;0,24;"";"Rio Negro"
"2020-01-11";2020-01-25;"Bariloche Aerodrome";22,24;6,31;14,27;0,74;"";"Rio Negro"
"2020-01-11";2020-01-26;"Bariloche Aerodrome";22,26;6,37;14,31;0,92;"";"Rio Negro"
"2020-01-11";2020-01-12;"San Rafael Aerodrome";31,97;18,97;25,47;7,05;"";"Mendoza"
"2020-01-11";2020-01-13;"San Rafael Aerodrome";33,87;18,09;25,98;1,63;"";"Mendoza"
"2020-01-11";2020-01-14;"San Rafael Aerodrome";35,6;18,72;27,16;2,26;"";"Mendoza"
"2020-01-11";2020-01-15;"San Rafael Aerodrome";29,28;15,3;22,29;0,01;"";"Mendoza"
"2020-01-11";2020-01-16;"San Rafael Aerodrome";30,02;14,18;22,1;0;"";"Mendoza"
"2020-01-11";2020-01-17;"San Rafael Aerodrome";34,7;15,22;24,96;0,05;"";"Mendoza"
"2020-01-11";2020-01-18;"San Rafael Aerodrome";35,25;18,33;26,79;0,18;"";"Mendoza"
"2020-01-11";2020-01-19;"San Rafael Aerodrome";35,22;17,71;26,47;0,4;"";"Mendoza"
"2020-01-11";2020-01-20;"San Rafael Aerodrome";37,15;19,04;28,09;3,6;"";"Mendoza"
"2020-01-11";2020-01-21;"San Rafael Aerodrome";35,15;19,13;27,14;3,58;"";"Mendoza"
"2020-01-11";2020-01-22;"San Rafael Aerodrome";33,13;17;25,06;2,01;"";"Mendoza"
"2020-01-11";2020-01-23;"San Rafael Aerodrome";31,5;15,41;23,45;1,16;"";"Mendoza"
"2020-01-11";2020-01-24;"San Rafael Aerodrome";32,41;15,34;23,88;0,53;"";"Mendoza"
"2020-01-11";2020-01-25;"San Rafael Aerodrome";32,94;15,9;24,42;0,63;"";"Mendoza"
"2020-01-11";2020-01-26;"San Rafael Aerodrome";32,86;16,61;24,73;0,79;"";"Mendoza"
"2020-01-11";2020-01-12;"Santiago Del Estero Aero.";35,55;23,44;29,5;3;"NOA";"Santiago del Estero"
"2020-01-11";2020-01-13;"Santiago Del Estero Aero.";37,5;22,82;30,16;2,31;"NOA";"Santiago del Estero"
"2020-01-11";2020-01-14;"Santiago Del Estero Aero.";38,69;23,52;31,11;0,12;"NOA";"Santiago del Estero"
"2020-01-11";2020-01-15;"Santiago Del Estero Aero.";38,53;21,46;29,99;14,09;"NOA";"Santiago del Estero"
"2020-01-11";2020-01-16;"Santiago Del Estero Aero.";28,32;19,67;23,99;3,37;"NOA";"Santiago del Estero"
"2020-01-11";2020-01-17;"Santiago Del Estero Aero.";26,49;19,87;23,18;6,34;"NOA";"Santiago del Estero"
"2020-01-11";2020-01-18;"Santiago Del Estero Aero.";32,9;20,44;26,67;1,86;"NOA";"Santiago del Estero"
"2020-01-11";2020-01-19;"Santiago Del Estero Aero.";33,47;21,79;27,63;2,21;"NOA";"Santiago del Estero"
"2020-01-11";2020-01-20;"Santiago Del Estero Aero.";34,07;21,65;27,86;1,84;"NOA";"Santiago del Estero"
"2020-01-11";2020-01-21;"Santiago Del Estero Aero.";34,79;22,11;28,45;3,69;"NOA";"Santiago del Estero"
"2020-01-11";2020-01-22;"Santiago Del Estero Aero.";34,32;21,9;28,11;4,06;"NOA";"Santiago del Estero"
"2020-01-11";2020-01-23;"Santiago Del Estero Aero.";31,56;20;25,78;3,04;"NOA";"Santiago del Estero"
"2020-01-11";2020-01-24;"Santiago Del Estero Aero.";30,16;18,89;24,53;0,71;"NOA";"Santiago del Estero"
"2020-01-11";2020-01-25;"Santiago Del Estero Aero.";31,7;18,54;25,12;2,45;"NOA";"Santiago del Estero"
"2020-01-11";2020-01-26;"Santiago Del Estero Aero.";32,64;19,01;25,83;0,48;"NOA";"Santiago del Estero"
"2020-01-11";2020-01-12;"Sauce Viejo Aerodrome";35,25;23,36;29,3;0,15;"Ctro N SFe";"Santa Fe"
"2020-01-11";2020-01-13;"Sauce Viejo Aerodrome";34,99;24,16;29,57;0,36;"Ctro N SFe";"Santa Fe"
"2020-01-11";2020-01-14;"Sauce Viejo Aerodrome";34,05;24,26;29,16;7,59;"Ctro N SFe";"Santa Fe"
"2020-01-11";2020-01-15;"Sauce Viejo Aerodrome";30,77;20,35;25,56;16,57;"Ctro N SFe";"Santa Fe"
"2020-01-11";2020-01-16;"Sauce Viejo Aerodrome";28,56;17,85;23,21;0;"Ctro N SFe";"Santa Fe"
"2020-01-11";2020-01-17;"Sauce Viejo Aerodrome";29,14;18,21;23,68;0,11;"Ctro N SFe";"Santa Fe"
"2020-01-11";2020-01-18;"Sauce Viejo Aerodrome";30,89;20,02;25,46;3,8;"Ctro N SFe";"Santa Fe"
"2020-01-11";2020-01-19;"Sauce Viejo Aerodrome";31,94;20,26;26,1;0,71;"Ctro N SFe";"Santa Fe"
"2020-01-11";2020-01-20;"Sauce Viejo Aerodrome";32,11;20,26;26,19;1,5;"Ctro N SFe";"Santa Fe"
"2020-01-11";2020-01-21;"Sauce Viejo Aerodrome";32,98;21,62;27,3;0,98;"Ctro N SFe";"Santa Fe"
"2020-01-11";2020-01-22;"Sauce Viejo Aerodrome";32,46;21,13;26,8;3,83;"Ctro N SFe";"Santa Fe"
"2020-01-11";2020-01-23;"Sauce Viejo Aerodrome";29,76;18,52;24,14;2,12;"Ctro N SFe";"Santa Fe"
"2020-01-11";2020-01-24;"Sauce Viejo Aerodrome";28,76;17,39;23,08;2,15;"Ctro N SFe";"Santa Fe"
"2020-01-11";2020-01-25;"Sauce Viejo Aerodrome";29,28;17,24;23,26;1,98;"Ctro N SFe";"Santa Fe"
"2020-01-11";2020-01-26;"Sauce Viejo Aerodrome";30,89;17,83;24,36;0,04;"Ctro N SFe";"Santa Fe"
"2020-01-11";2020-01-12;"Tandil Aerodrome";28,99;12,38;20,68;0;"SE BA";"Buenos Aires"
"2020-01-11";2020-01-13;"Tandil Aerodrome";26,19;11,48;18,83;3,37;"SE BA";"Buenos Aires"
"2020-01-11";2020-01-14;"Tandil Aerodrome";31,73;15,63;23,68;3,29;"SE BA";"Buenos Aires"
"2020-01-11";2020-01-15;"Tandil Aerodrome";24,39;9,7;17,05;0;"SE BA";"Buenos Aires"
"2020-01-11";2020-01-16;"Tandil Aerodrome";24,69;9,24;16,96;0;"SE BA";"Buenos Aires"
"2020-01-11";2020-01-17;"Tandil Aerodrome";26,75;9,01;17,88;0,05;"SE BA";"Buenos Aires"
"2020-01-11";2020-01-18;"Tandil Aerodrome";30,89;12,82;21,85;0,54;"SE BA";"Buenos Aires"
"2020-01-11";2020-01-19;"Tandil Aerodrome";27,47;11,73;19,6;0,05;"SE BA";"Buenos Aires"
"2020-01-11";2020-01-20;"Tandil Aerodrome";29,73;12,11;20,92;0,86;"SE BA";"Buenos Aires"
"2020-01-11";2020-01-21;"Tandil Aerodrome";29,94;14,03;21,99;3,71;"SE BA";"Buenos Aires"
"2020-01-11";2020-01-22;"Tandil Aerodrome";28,08;13,13;20,6;4,45;"SE BA";"Buenos Aires"
"2020-01-11";2020-01-23;"Tandil Aerodrome";25,14;11,3;18,22;0,77;"SE BA";"Buenos Aires"
"2020-01-11";2020-01-24;"Tandil Aerodrome";25,91;11,28;18,59;1,17;"SE BA";"Buenos Aires"
"2020-01-11";2020-01-25;"Tandil Aerodrome";26,22;11,68;18,95;0,38;"SE BA";"Buenos Aires"
"2020-01-11";2020-01-26;"Tandil Aerodrome";28,02;12,6;20,31;0,31;"SE BA";"Buenos Aires"
"2020-01-11";2020-01-12;"Tucuman Aerodrome";32,45;22,37;27,41;4,96;"NOA";"Tucuman"
"2020-01-11";2020-01-13;"Tucuman Aerodrome";34,89;22,26;28,57;4,86;"NOA";"Tucuman"
"2020-01-11";2020-01-14;"Tucuman Aerodrome";36,05;22,87;29,46;2,72;"NOA";"Tucuman"
"2020-01-11";2020-01-15;"Tucuman Aerodrome";36,25;21,14;28,7;20,12;"NOA";"Tucuman"
"2020-01-11";2020-01-16;"Tucuman Aerodrome";25,54;19,27;22,41;6,6;"NOA";"Tucuman"
"2020-01-11";2020-01-17;"Tucuman Aerodrome";25,8;19,45;22,62;7,32;"NOA";"Tucuman"
"2020-01-11";2020-01-18;"Tucuman Aerodrome";32,23;20,17;26,2;4,97;"NOA";"Tucuman"
"2020-01-11";2020-01-19;"Tucuman Aerodrome";32,52;21,32;26,92;3,77;"NOA";"Tucuman"
"2020-01-11";2020-01-20;"Tucuman Aerodrome";31,86;20,93;26,4;3,19;"NOA";"Tucuman"
"2020-01-11";2020-01-21;"Tucuman Aerodrome";31,99;21,53;26,76;5,74;"NOA";"Tucuman"
"2020-01-11";2020-01-22;"Tucuman Aerodrome";31,61;21,2;26,4;7,92;"NOA";"Tucuman"
"2020-01-11";2020-01-23;"Tucuman Aerodrome";29,31;19,43;24,37;4,23;"NOA";"Tucuman"
"2020-01-11";2020-01-24;"Tucuman Aerodrome";28,38;18,58;23,48;2,63;"NOA";"Tucuman"
"2020-01-11";2020-01-25;"Tucuman Aerodrome";29,84;18,16;24;3,46;"NOA";"Tucuman"
"2020-01-11";2020-01-26;"Tucuman Aerodrome";30,31;18,67;24,49;2,11;"NOA";"Tucuman"
"2020-01-11";2020-01-12;"Viedma Aerodrome";30,8;12,91;21,85;0,03;"";"Rio Negro"
"2020-01-11";2020-01-13;"Viedma Aerodrome";30,28;20,82;25,55;3,82;"";"Rio Negro"
"2020-01-11";2020-01-14;"Viedma Aerodrome";31,69;16,32;24,01;0,05;"";"Rio Negro"
"2020-01-11";2020-01-15;"Viedma Aerodrome";20,08;11,69;15,89;0;"";"Rio Negro"
"2020-01-11";2020-01-16;"Viedma Aerodrome";20,69;10,82;15,75;0;"";"Rio Negro"
"2020-01-11";2020-01-17;"Viedma Aerodrome";31,15;12,44;21,79;0,03;"";"Rio Negro"
"2020-01-11";2020-01-18;"Viedma Aerodrome";23,86;13,48;18,67;0;"";"Rio Negro"
"2020-01-11";2020-01-19;"Viedma Aerodrome";28,53;12,54;20,54;0,06;"";"Rio Negro"
"2020-01-11";2020-01-20;"Viedma Aerodrome";29,54;17,3;23,42;1,42;"";"Rio Negro"
"2020-01-11";2020-01-21;"Viedma Aerodrome";26;15,32;20,66;0,97;"";"Rio Negro"
"2020-01-11";2020-01-22;"Viedma Aerodrome";22,76;13,3;18,03;0,66;"";"Rio Negro"
"2020-01-11";2020-01-23;"Viedma Aerodrome";24,71;13,65;19,18;1,04;"";"Rio Negro"
"2020-01-11";2020-01-24;"Viedma Aerodrome";25,13;14,36;19,74;0,78;"";"Rio Negro"
"2020-01-11";2020-01-25;"Viedma Aerodrome";26,36;16,03;21,2;0,16;"";"Rio Negro"
"2020-01-11";2020-01-26;"Viedma Aerodrome";24,94;15,78;20,36;0,09;"";"Rio Negro"
"2020-01-12";2020-01-13;"Rosario Aerodrome";34,4;20,78;27,59;0,01;"Nucleo Norte";"Santa Fe"
"2020-01-12";2020-01-14;"Rosario Aerodrome";33,72;23,8;28,76;7,71;"Nucleo Norte";"Santa Fe"
"2020-01-12";2020-01-15;"Rosario Aerodrome";30,42;16,97;23,69;13,78;"Nucleo Norte";"Santa Fe"
"2020-01-12";2020-01-16;"Rosario Aerodrome";27,26;14,08;20,67;0;"Nucleo Norte";"Santa Fe"
"2020-01-12";2020-01-17;"Rosario Aerodrome";28,67;14,08;21,38;0;"Nucleo Norte";"Santa Fe"
"2020-01-12";2020-01-18;"Rosario Aerodrome";30,94;16,92;23,93;0,18;"Nucleo Norte";"Santa Fe"
"2020-01-12";2020-01-19;"Rosario Aerodrome";33,09;20,42;26,76;1,36;"Nucleo Norte";"Santa Fe"
"2020-01-12";2020-01-20;"Rosario Aerodrome";33,04;22,64;27,84;5,78;"Nucleo Norte";"Santa Fe"
"2020-01-12";2020-01-21;"Rosario Aerodrome";30,39;19,93;25,16;9,97;"Nucleo Norte";"Santa Fe"
"2020-01-12";2020-01-22;"Rosario Aerodrome";29,86;17,85;23,85;2,71;"Nucleo Norte";"Santa Fe"
"2020-01-12";2020-01-23;"Rosario Aerodrome";30,06;16,97;23,51;0,65;"Nucleo Norte";"Santa Fe"
"2020-01-12";2020-01-24;"Rosario Aerodrome";30,62;16,48;23,55;1,94;"Nucleo Norte";"Santa Fe"
"2020-01-12";2020-01-25;"Rosario Aerodrome";30,32;16,8;23,56;1,05;"Nucleo Norte";"Santa Fe"
"2020-01-12";2020-01-26;"Rosario Aerodrome";29,98;16,3;23,14;1,16;"Nucleo Norte";"Santa Fe"
"2020-01-12";2020-01-27;"Rosario Aerodrome";30,42;16,88;23,65;0,86;"Nucleo Norte";"Santa Fe"
"2020-01-12";2020-01-13;"Reconquista Aerodrome";35,2;24,99;30,09;0,07;"Ctro N SFe";"Santa Fe"
"2020-01-12";2020-01-14;"Reconquista Aerodrome";34,62;24,71;29,66;1,64;"Ctro N SFe";"Santa Fe"
"2020-01-12";2020-01-15;"Reconquista Aerodrome";34,63;24,59;29,61;24,34;"Ctro N SFe";"Santa Fe"
"2020-01-12";2020-01-16;"Reconquista Aerodrome";27;19,11;23,05;6,25;"Ctro N SFe";"Santa Fe"
"2020-01-12";2020-01-17;"Reconquista Aerodrome";29,25;18,16;23,71;0,18;"Ctro N SFe";"Santa Fe"
"2020-01-12";2020-01-18;"Reconquista Aerodrome";30,72;19,61;25,17;3,29;"Ctro N SFe";"Santa Fe"
"2020-01-12";2020-01-19;"Reconquista Aerodrome";30,81;22,76;26,79;7,81;"Ctro N SFe";"Santa Fe"
"2020-01-12";2020-01-20;"Reconquista Aerodrome";33,19;23,36;28,28;4,84;"Ctro N SFe";"Santa Fe"
"2020-01-12";2020-01-21;"Reconquista Aerodrome";31,15;23,28;27,21;17,31;"Ctro N SFe";"Santa Fe"
"2020-01-12";2020-01-22;"Reconquista Aerodrome";29,83;21,76;25,79;4,49;"Ctro N SFe";"Santa Fe"
"2020-01-12";2020-01-23;"Reconquista Aerodrome";30,72;20,69;25,71;1,08;"Ctro N SFe";"Santa Fe"
"2020-01-12";2020-01-24;"Reconquista Aerodrome";31,17;20,06;25,62;0,66;"Ctro N SFe";"Santa Fe"
"2020-01-12";2020-01-25;"Reconquista Aerodrome";31,53;19,81;25,67;0,35;"Ctro N SFe";"Santa Fe"
"2020-01-12";2020-01-26;"Reconquista Aerodrome";31,39;19,84;25,61;0,55;"Ctro N SFe";"Santa Fe"
"2020-01-12";2020-01-27;"Reconquista Aerodrome";32,3;20,13;26,21;0,51;"Ctro N SFe";"Santa Fe"
"2020-01-12";2020-01-13;"Resistencia Aero.";32,66;22,4;27,53;1,58;"NEA";"Chaco"
"2020-01-12";2020-01-14;"Resistencia Aero.";34,89;22,94;28,91;1,71;"NEA";"Chaco"
"2020-01-12";2020-01-15;"Resistencia Aero.";36,84;23,89;30,37;6,89;"NEA";"Chaco"
"2020-01-12";2020-01-16;"Resistencia Aero.";28,84;18,93;23,88;8,76;"NEA";"Chaco"
"2020-01-12";2020-01-17;"Resistencia Aero.";30,24;18,18;24,21;3,35;"NEA";"Chaco"
"2020-01-12";2020-01-18;"Resistencia Aero.";32,89;19,63;26,26;4,49;"NEA";"Chaco"
"2020-01-12";2020-01-19;"Resistencia Aero.";31,95;22,13;27,04;7,81;"NEA";"Chaco"
"2020-01-12";2020-01-20;"Resistencia Aero.";35,09;22,12;28,6;1,99;"NEA";"Chaco"
"2020-01-12";2020-01-21;"Resistencia Aero.";33,46;22,43;27,94;8,64;"NEA";"Chaco"
"2020-01-12";2020-01-22;"Resistencia Aero.";30,82;21,06;25,94;9,08;"NEA";"Chaco"
"2020-01-12";2020-01-23;"Resistencia Aero.";30,9;19,77;25,34;3,2;"NEA";"Chaco"
"2020-01-12";2020-01-24;"Resistencia Aero.";31,83;19,08;25,46;0,7;"NEA";"Chaco"
