"Fcast_date";"DATE";"Station.Name";"TMAX_ENSEMBLE_AVG";"TMIN_ENSEMBLE_AVG";"TAVG_ENSEMBLE_AVG";"RAIN_ENSEMBLE_AVG";"Zona_Pas";"Admin"
"2020-01-25";2020-02-06;"Pilar Observatorio";29,74;18,89;24,31;3,09;"Ctro N Cba";"Cordoba"
"2020-01-25";2020-02-07;"Pilar Observatorio";27,53;17,93;22,73;2,02;"Ctro N Cba";"Cordoba"
"2020-01-25";2020-02-08;"Pilar Observatorio";27,75;17,63;22,69;0,66;"Ctro N Cba";"Cordoba"
"2020-01-25";2020-02-09;"Pilar Observatorio";28;17,28;22,64;1,84;"Ctro N Cba";"Cordoba"
"2020-01-25";2020-01-26;"Posadas Aero.";35,86;22,17;29,02;0;"";"Misiones"
"2020-01-25";2020-01-27;"Posadas Aero.";37,01;23,58;30,3;0,04;"";"Misiones"
"2020-01-25";2020-01-28;"Posadas Aero.";36,88;24,18;30,53;0,55;"";"Misiones"
"2020-01-25";2020-01-29;"Posadas Aero.";31,97;23,39;27,68;9,73;"";"Misiones"
"2020-01-25";2020-01-30;"Posadas Aero.";27,03;22,62;24,82;9,8;"";"Misiones"
"2020-01-25";2020-01-31;"Posadas Aero.";30,19;21,64;25,92;1,3;"";"Misiones"
"2020-01-25";2020-02-01;"Posadas Aero.";32,47;21,15;26,81;0,17;"";"Misiones"
"2020-01-25";2020-02-02;"Posadas Aero.";33,47;20,95;27,21;0,54;"";"Misiones"
"2020-01-25";2020-02-03;"Posadas Aero.";33,52;22,34;27,93;0,91;"";"Misiones"
"2020-01-25";2020-02-04;"Posadas Aero.";33,32;23,25;28,29;1,71;"";"Misiones"
"2020-01-25";2020-02-05;"Posadas Aero.";33,53;22,95;28,24;1,85;"";"Misiones"
"2020-01-25";2020-02-06;"Posadas Aero.";33,78;22,71;28,24;1,54;"";"Misiones"
"2020-01-25";2020-02-07;"Posadas Aero.";33,15;21,91;27,53;0,44;"";"Misiones"
"2020-01-25";2020-02-08;"Posadas Aero.";32,47;21,43;26,95;0,8;"";"Misiones"
"2020-01-25";2020-02-09;"Posadas Aero.";31,91;21,15;26,53;1,15;"";"Misiones"
"2020-01-25";2020-01-26;"Rio Cuarto Aerodrome";31,24;18,1;24,67;0,39;"S Cba";"Cordoba"
"2020-01-25";2020-01-27;"Rio Cuarto Aerodrome";29,49;16,57;23,03;0,06;"S Cba";"Cordoba"
"2020-01-25";2020-01-28;"Rio Cuarto Aerodrome";32,97;18,91;25,94;5,62;"S Cba";"Cordoba"
"2020-01-25";2020-01-29;"Rio Cuarto Aerodrome";23,97;15,96;19,97;4,59;"S Cba";"Cordoba"
"2020-01-25";2020-01-30;"Rio Cuarto Aerodrome";26,87;14,46;20,66;0;"S Cba";"Cordoba"
"2020-01-25";2020-01-31;"Rio Cuarto Aerodrome";31,04;17,53;24,29;0;"S Cba";"Cordoba"
"2020-01-25";2020-02-01;"Rio Cuarto Aerodrome";32,09;19,14;25,62;0;"S Cba";"Cordoba"
"2020-01-25";2020-02-02;"Rio Cuarto Aerodrome";32,57;20,05;26,31;0,05;"S Cba";"Cordoba"
"2020-01-25";2020-02-03;"Rio Cuarto Aerodrome";32,59;20,56;26,57;0,58;"S Cba";"Cordoba"
"2020-01-25";2020-02-04;"Rio Cuarto Aerodrome";31,15;19,39;25,27;2,16;"S Cba";"Cordoba"
"2020-01-25";2020-02-05;"Rio Cuarto Aerodrome";30,76;19,35;25,06;3,34;"S Cba";"Cordoba"
"2020-01-25";2020-02-06;"Rio Cuarto Aerodrome";28,79;18,11;23,45;2,22;"S Cba";"Cordoba"
"2020-01-25";2020-02-07;"Rio Cuarto Aerodrome";26,65;17,47;22,06;1,91;"S Cba";"Cordoba"
"2020-01-25";2020-02-08;"Rio Cuarto Aerodrome";26,92;17,2;22,06;1,23;"S Cba";"Cordoba"
"2020-01-25";2020-02-09;"Rio Cuarto Aerodrome";27,2;17;22,1;1,29;"S Cba";"Cordoba"
"2020-01-25";2020-01-26;"Salta Aerodrome";32,39;19,42;25,91;1,31;"NOA";"Salta"
"2020-01-25";2020-01-27;"Salta Aerodrome";26,79;18,07;22,43;4,73;"NOA";"Salta"
"2020-01-25";2020-01-28;"Salta Aerodrome";27,98;17,05;22,52;1,76;"NOA";"Salta"
"2020-01-25";2020-01-29;"Salta Aerodrome";31,48;17,05;24,26;4;"NOA";"Salta"
"2020-01-25";2020-01-30;"Salta Aerodrome";25,14;15,05;20,1;1,48;"NOA";"Salta"
"2020-01-25";2020-01-31;"Salta Aerodrome";27,79;13,64;20,72;1,47;"NOA";"Salta"
"2020-01-25";2020-02-01;"Salta Aerodrome";29,49;15,09;22,29;0,95;"NOA";"Salta"
"2020-01-25";2020-02-02;"Salta Aerodrome";30,23;16,28;23,25;1,03;"NOA";"Salta"
"2020-01-25";2020-02-03;"Salta Aerodrome";32,09;17,25;24,67;1,92;"NOA";"Salta"
"2020-01-25";2020-02-04;"Salta Aerodrome";32,42;18,34;25,38;4,55;"NOA";"Salta"
"2020-01-25";2020-02-05;"Salta Aerodrome";30,87;18,7;24,79;3,57;"NOA";"Salta"
"2020-01-25";2020-02-06;"Salta Aerodrome";29,75;17,95;23,85;4,47;"NOA";"Salta"
"2020-01-25";2020-02-07;"Salta Aerodrome";26,78;16,95;21,87;4,81;"NOA";"Salta"
"2020-01-25";2020-02-08;"Salta Aerodrome";24,44;16,26;20,35;4,95;"NOA";"Salta"
"2020-01-25";2020-02-09;"Salta Aerodrome";25,19;16,2;20,7;4,25;"NOA";"Salta"
"2020-01-25";2020-01-26;"Bariloche Aerodrome";25,26;10,95;18,11;0;"";"Rio Negro"
"2020-01-25";2020-01-27;"Bariloche Aerodrome";26,6;9,7;18,15;0,91;"";"Rio Negro"
"2020-01-25";2020-01-28;"Bariloche Aerodrome";18,06;5,25;11,65;1,04;"";"Rio Negro"
"2020-01-25";2020-01-29;"Bariloche Aerodrome";20,31;3,16;11,73;0,03;"";"Rio Negro"
"2020-01-25";2020-01-30;"Bariloche Aerodrome";24;5,69;14,85;1,42;"";"Rio Negro"
"2020-01-25";2020-01-31;"Bariloche Aerodrome";23,78;9,93;16,85;0,38;"";"Rio Negro"
"2020-01-25";2020-02-01;"Bariloche Aerodrome";27,52;9,58;18,55;0,61;"";"Rio Negro"
"2020-01-25";2020-02-02;"Bariloche Aerodrome";22,36;9,58;15,97;3,52;"";"Rio Negro"
"2020-01-25";2020-02-03;"Bariloche Aerodrome";18,15;7,21;12,68;4,58;"";"Rio Negro"
"2020-01-25";2020-02-04;"Bariloche Aerodrome";17,75;6,2;11,98;2,96;"";"Rio Negro"
"2020-01-25";2020-02-05;"Bariloche Aerodrome";19,23;5,89;12,56;2,02;"";"Rio Negro"
"2020-01-25";2020-02-06;"Bariloche Aerodrome";21,73;6,12;13,93;0,97;"";"Rio Negro"
"2020-01-25";2020-02-07;"Bariloche Aerodrome";24,09;7,38;15,73;0,64;"";"Rio Negro"
"2020-01-25";2020-02-08;"Bariloche Aerodrome";24,75;8,47;16,61;0,53;"";"Rio Negro"
"2020-01-25";2020-02-09;"Bariloche Aerodrome";24,75;8,71;16,73;0,49;"";"Rio Negro"
"2020-01-25";2020-01-26;"San Rafael Aerodrome";33,95;19,5;26,72;0,66;"";"Mendoza"
"2020-01-25";2020-01-27;"San Rafael Aerodrome";33,92;17,59;25,76;0,67;"";"Mendoza"
"2020-01-25";2020-01-28;"San Rafael Aerodrome";33,34;18,64;25,99;5,78;"";"Mendoza"
"2020-01-25";2020-01-29;"San Rafael Aerodrome";25,06;15,08;20,07;0,41;"";"Mendoza"
"2020-01-25";2020-01-30;"San Rafael Aerodrome";31,16;14,6;22,88;0,01;"";"Mendoza"
"2020-01-25";2020-01-31;"San Rafael Aerodrome";31,95;17,73;24,84;0,08;"";"Mendoza"
"2020-01-25";2020-02-01;"San Rafael Aerodrome";34,07;17,98;26,03;0,16;"";"Mendoza"
"2020-01-25";2020-02-02;"San Rafael Aerodrome";36,1;19,13;27,61;0,3;"";"Mendoza"
"2020-01-25";2020-02-03;"San Rafael Aerodrome";34,02;18,07;26,05;1,25;"";"Mendoza"
"2020-01-25";2020-02-04;"San Rafael Aerodrome";31,2;16,41;23,8;0,89;"";"Mendoza"
"2020-01-25";2020-02-05;"San Rafael Aerodrome";31,38;16,22;23,8;1,09;"";"Mendoza"
"2020-01-25";2020-02-06;"San Rafael Aerodrome";29,71;15,64;22,68;2,16;"";"Mendoza"
"2020-01-25";2020-02-07;"San Rafael Aerodrome";28,95;15,13;22,04;1,22;"";"Mendoza"
"2020-01-25";2020-02-08;"San Rafael Aerodrome";29,08;15,19;22,14;1,61;"";"Mendoza"
"2020-01-25";2020-02-09;"San Rafael Aerodrome";29,64;15,67;22,65;1,22;"";"Mendoza"
"2020-01-25";2020-01-26;"Santiago Del Estero Aero.";38,68;24,14;31,41;0;"NOA";"Santiago del Estero"
"2020-01-25";2020-01-27;"Santiago Del Estero Aero.";32,72;23,18;27,95;0,39;"NOA";"Santiago del Estero"
"2020-01-25";2020-01-28;"Santiago Del Estero Aero.";32,97;21,57;27,27;0,89;"NOA";"Santiago del Estero"
"2020-01-25";2020-01-29;"Santiago Del Estero Aero.";35,3;20,54;27,92;4,01;"NOA";"Santiago del Estero"
"2020-01-25";2020-01-30;"Santiago Del Estero Aero.";30,58;19,25;24,91;0;"NOA";"Santiago del Estero"
"2020-01-25";2020-01-31;"Santiago Del Estero Aero.";33,75;18,31;26,03;0;"NOA";"Santiago del Estero"
"2020-01-25";2020-02-01;"Santiago Del Estero Aero.";35,71;19,78;27,74;0;"NOA";"Santiago del Estero"
"2020-01-25";2020-02-02;"Santiago Del Estero Aero.";35,8;20,94;28,37;0,18;"NOA";"Santiago del Estero"
"2020-01-25";2020-02-03;"Santiago Del Estero Aero.";37,24;22,34;29,79;0,58;"NOA";"Santiago del Estero"
"2020-01-25";2020-02-04;"Santiago Del Estero Aero.";37,53;24,09;30,81;4,32;"NOA";"Santiago del Estero"
"2020-01-25";2020-02-05;"Santiago Del Estero Aero.";36,53;24,38;30,45;3,64;"NOA";"Santiago del Estero"
"2020-01-25";2020-02-06;"Santiago Del Estero Aero.";34,04;23,38;28,71;4,88;"NOA";"Santiago del Estero"
"2020-01-25";2020-02-07;"Santiago Del Estero Aero.";31,22;21,89;26,55;3,24;"NOA";"Santiago del Estero"
"2020-01-25";2020-02-08;"Santiago Del Estero Aero.";30,11;20,73;25,42;1,54;"NOA";"Santiago del Estero"
"2020-01-25";2020-02-09;"Santiago Del Estero Aero.";30,77;20,65;25,71;2,95;"NOA";"Santiago del Estero"
"2020-01-25";2020-01-26;"Sauce Viejo Aerodrome";34,36;20,75;27,56;0;"Ctro N SFe";"Santa Fe"
"2020-01-25";2020-01-27;"Sauce Viejo Aerodrome";32,31;20,22;26,26;0,01;"Ctro N SFe";"Santa Fe"
"2020-01-25";2020-01-28;"Sauce Viejo Aerodrome";35,12;18,21;26,66;0,59;"Ctro N SFe";"Santa Fe"
"2020-01-25";2020-01-29;"Sauce Viejo Aerodrome";28,06;17,69;22,88;17,29;"Ctro N SFe";"Santa Fe"
"2020-01-25";2020-01-30;"Sauce Viejo Aerodrome";28,51;15,53;22,02;0,11;"Ctro N SFe";"Santa Fe"
"2020-01-25";2020-01-31;"Sauce Viejo Aerodrome";31,39;15,31;23,35;0;"Ctro N SFe";"Santa Fe"
"2020-01-25";2020-02-01;"Sauce Viejo Aerodrome";33,49;17,69;25,59;0;"Ctro N SFe";"Santa Fe"
"2020-01-25";2020-02-02;"Sauce Viejo Aerodrome";34,45;19,2;26,83;0;"Ctro N SFe";"Santa Fe"
"2020-01-25";2020-02-03;"Sauce Viejo Aerodrome";35,08;20,47;27,78;0,06;"Ctro N SFe";"Santa Fe"
"2020-01-25";2020-02-04;"Sauce Viejo Aerodrome";34,68;21,07;27,88;2,65;"Ctro N SFe";"Santa Fe"
"2020-01-25";2020-02-05;"Sauce Viejo Aerodrome";34,17;21,5;27,83;2,45;"Ctro N SFe";"Santa Fe"
"2020-01-25";2020-02-06;"Sauce Viejo Aerodrome";32,38;20,12;26,25;3,27;"Ctro N SFe";"Santa Fe"
"2020-01-25";2020-02-07;"Sauce Viejo Aerodrome";30,64;18,35;24,5;0,94;"Ctro N SFe";"Santa Fe"
"2020-01-25";2020-02-08;"Sauce Viejo Aerodrome";30,81;17,59;24,2;0,5;"Ctro N SFe";"Santa Fe"
"2020-01-25";2020-02-09;"Sauce Viejo Aerodrome";31,05;17,62;24,33;0,83;"Ctro N SFe";"Santa Fe"
"2020-01-25";2020-01-26;"Tandil Aerodrome";31,13;9,36;20,24;0;"SE BA";"Buenos Aires"
"2020-01-25";2020-01-27;"Tandil Aerodrome";25,46;7,46;16,46;0;"SE BA";"Buenos Aires"
"2020-01-25";2020-01-28;"Tandil Aerodrome";31,09;8,77;19,93;4,38;"SE BA";"Buenos Aires"
"2020-01-25";2020-01-29;"Tandil Aerodrome";22,46;8,96;15,71;4,18;"SE BA";"Buenos Aires"
"2020-01-25";2020-01-30;"Tandil Aerodrome";25,77;7,59;16,68;0,01;"SE BA";"Buenos Aires"
"2020-01-25";2020-01-31;"Tandil Aerodrome";31,13;10,64;20,89;0;"SE BA";"Buenos Aires"
"2020-01-25";2020-02-01;"Tandil Aerodrome";29,81;10,83;20,32;0,05;"SE BA";"Buenos Aires"
"2020-01-25";2020-02-02;"Tandil Aerodrome";32,31;12,36;22,34;0,12;"SE BA";"Buenos Aires"
"2020-01-25";2020-02-03;"Tandil Aerodrome";33,04;16,9;24,97;1,46;"SE BA";"Buenos Aires"
"2020-01-25";2020-02-04;"Tandil Aerodrome";31,63;15,81;23,72;2,53;"SE BA";"Buenos Aires"
"2020-01-25";2020-02-05;"Tandil Aerodrome";31,18;14,03;22,61;3,5;"SE BA";"Buenos Aires"
"2020-01-25";2020-02-06;"Tandil Aerodrome";28,22;12,43;20,33;2,1;"SE BA";"Buenos Aires"
"2020-01-25";2020-02-07;"Tandil Aerodrome";26,67;11,26;18,96;0,82;"SE BA";"Buenos Aires"
"2020-01-25";2020-02-08;"Tandil Aerodrome";26,7;11,4;19,05;0,26;"SE BA";"Buenos Aires"
"2020-01-25";2020-02-09;"Tandil Aerodrome";27,11;11,29;19,2;0,82;"SE BA";"Buenos Aires"
"2020-01-25";2020-01-26;"Tucuman Aerodrome";34,78;21,41;28,1;5,68;"NOA";"Tucuman"
"2020-01-25";2020-01-27;"Tucuman Aerodrome";30,64;22,89;26,76;7,83;"NOA";"Tucuman"
"2020-01-25";2020-01-28;"Tucuman Aerodrome";30,77;21,65;26,21;5,24;"NOA";"Tucuman"
"2020-01-25";2020-01-29;"Tucuman Aerodrome";34,25;19,8;27,02;5,91;"NOA";"Tucuman"
"2020-01-25";2020-01-30;"Tucuman Aerodrome";28,18;18,32;23,25;1,2;"NOA";"Tucuman"
"2020-01-25";2020-01-31;"Tucuman Aerodrome";30,83;17,29;24,06;1,39;"NOA";"Tucuman"
"2020-01-25";2020-02-01;"Tucuman Aerodrome";32,33;18,3;25,31;0,89;"NOA";"Tucuman"
"2020-01-25";2020-02-02;"Tucuman Aerodrome";30,52;19,29;24,91;1,51;"NOA";"Tucuman"
"2020-01-25";2020-02-03;"Tucuman Aerodrome";32,34;19,85;26,09;2,44;"NOA";"Tucuman"
"2020-01-25";2020-02-04;"Tucuman Aerodrome";32,38;21,41;26,9;6,08;"NOA";"Tucuman"
"2020-01-25";2020-02-05;"Tucuman Aerodrome";31,25;21,72;26,48;5,67;"NOA";"Tucuman"
"2020-01-25";2020-02-06;"Tucuman Aerodrome";29,62;20,83;25,23;5,65;"NOA";"Tucuman"
"2020-01-25";2020-02-07;"Tucuman Aerodrome";26,54;19,56;23,05;6,27;"NOA";"Tucuman"
"2020-01-25";2020-02-08;"Tucuman Aerodrome";25,25;18,67;21,96;3,44;"NOA";"Tucuman"
"2020-01-25";2020-02-09;"Tucuman Aerodrome";26,15;18,5;22,33;5,77;"NOA";"Tucuman"
"2020-01-25";2020-01-26;"Viedma Aerodrome";23,66;10,66;17,16;0;"";"Rio Negro"
"2020-01-25";2020-01-27;"Viedma Aerodrome";29,6;9,16;19,38;0;"";"Rio Negro"
"2020-01-25";2020-01-28;"Viedma Aerodrome";28,45;14,88;21,66;1,06;"";"Rio Negro"
"2020-01-25";2020-01-29;"Viedma Aerodrome";23,05;11,74;17,4;0,16;"";"Rio Negro"
"2020-01-25";2020-01-30;"Viedma Aerodrome";30,56;11,6;21,08;0,04;"";"Rio Negro"
"2020-01-25";2020-01-31;"Viedma Aerodrome";26,35;14,46;20,41;0;"";"Rio Negro"
"2020-01-25";2020-02-01;"Viedma Aerodrome";32,66;13,75;23,2;0,1;"";"Rio Negro"
"2020-01-25";2020-02-02;"Viedma Aerodrome";33,48;17,71;25,59;0,64;"";"Rio Negro"
"2020-01-25";2020-02-03;"Viedma Aerodrome";29,85;17,52;23,68;0,54;"";"Rio Negro"
"2020-01-25";2020-02-04;"Viedma Aerodrome";27,67;16,84;22,26;0,6;"";"Rio Negro"
"2020-01-25";2020-02-05;"Viedma Aerodrome";27,34;15,46;21,4;0,34;"";"Rio Negro"
"2020-01-25";2020-02-06;"Viedma Aerodrome";26,54;15,06;20,8;0,15;"";"Rio Negro"
"2020-01-25";2020-02-07;"Viedma Aerodrome";27,19;15,5;21,34;0,44;"";"Rio Negro"
"2020-01-25";2020-02-08;"Viedma Aerodrome";27,08;15,13;21,1;0,47;"";"Rio Negro"
"2020-01-25";2020-02-09;"Viedma Aerodrome";27,17;15,23;21,2;0,25;"";"Rio Negro"
"2020-01-26";2020-01-27;"Rosario Aerodrome";29,97;18,29;24,13;0;"Nucleo Norte";"Santa Fe"
"2020-01-26";2020-01-28;"Rosario Aerodrome";32,53;17,43;24,98;2,65;"Nucleo Norte";"Santa Fe"
"2020-01-26";2020-01-29;"Rosario Aerodrome";26,43;16,91;21,67;8,94;"Nucleo Norte";"Santa Fe"
"2020-01-26";2020-01-30;"Rosario Aerodrome";27,32;13,01;20,17;0;"Nucleo Norte";"Santa Fe"
"2020-01-26";2020-01-31;"Rosario Aerodrome";29,63;14,05;21,84;0;"Nucleo Norte";"Santa Fe"
"2020-01-26";2020-02-01;"Rosario Aerodrome";31,09;18,11;24,6;0,01;"Nucleo Norte";"Santa Fe"
"2020-01-26";2020-02-02;"Rosario Aerodrome";31,87;21,16;26,51;0,42;"Nucleo Norte";"Santa Fe"
"2020-01-26";2020-02-03;"Rosario Aerodrome";31,77;20,06;25,92;2,74;"Nucleo Norte";"Santa Fe"
"2020-01-26";2020-02-04;"Rosario Aerodrome";30,29;17,78;24,03;3,81;"Nucleo Norte";"Santa Fe"
"2020-01-26";2020-02-05;"Rosario Aerodrome";29,6;16,85;23,23;2,37;"Nucleo Norte";"Santa Fe"
"2020-01-26";2020-02-06;"Rosario Aerodrome";28,97;16,35;22,66;0,7;"Nucleo Norte";"Santa Fe"
"2020-01-26";2020-02-07;"Rosario Aerodrome";28,98;15,61;22,3;0;"Nucleo Norte";"Santa Fe"
"2020-01-26";2020-02-08;"Rosario Aerodrome";29,41;16,57;22,99;0,02;"Nucleo Norte";"Santa Fe"
"2020-01-26";2020-02-09;"Rosario Aerodrome";29,77;17,09;23,43;0,05;"Nucleo Norte";"Santa Fe"
"2020-01-26";2020-02-10;"Rosario Aerodrome";30,3;18,81;24,56;0,27;"Nucleo Norte";"Santa Fe"
"2020-01-26";2020-01-27;"Reconquista Aerodrome";36,17;24,25;30,21;0,01;"Ctro N SFe";"Santa Fe"
"2020-01-26";2020-01-28;"Reconquista Aerodrome";35,67;22,64;29,15;0,64;"Ctro N SFe";"Santa Fe"
"2020-01-26";2020-01-29;"Reconquista Aerodrome";32,14;22,04;27,09;9,16;"Ctro N SFe";"Santa Fe"
"2020-01-26";2020-01-30;"Reconquista Aerodrome";29,93;18,58;24,26;0,09;"Ctro N SFe";"Santa Fe"
"2020-01-26";2020-01-31;"Reconquista Aerodrome";32;17,28;24,64;0;"Ctro N SFe";"Santa Fe"
"2020-01-26";2020-02-01;"Reconquista Aerodrome";33,46;19,29;26,37;0,21;"Ctro N SFe";"Santa Fe"
"2020-01-26";2020-02-02;"Reconquista Aerodrome";33,96;22;27,98;1,51;"Ctro N SFe";"Santa Fe"
"2020-01-26";2020-02-03;"Reconquista Aerodrome";35,2;23,29;29,24;1,5;"Ctro N SFe";"Santa Fe"
"2020-01-26";2020-02-04;"Reconquista Aerodrome";34,02;23,54;28,78;3,74;"Ctro N SFe";"Santa Fe"
"2020-01-26";2020-02-05;"Reconquista Aerodrome";32,65;21,58;27,12;2,2;"Ctro N SFe";"Santa Fe"
"2020-01-26";2020-02-06;"Reconquista Aerodrome";31,65;19,18;25,42;0,91;"Ctro N SFe";"Santa Fe"
"2020-01-26";2020-02-07;"Reconquista Aerodrome";31,27;17,95;24,61;0,21;"Ctro N SFe";"Santa Fe"
"2020-01-26";2020-02-08;"Reconquista Aerodrome";31,71;18,19;24,95;0;"Ctro N SFe";"Santa Fe"
"2020-01-26";2020-02-09;"Reconquista Aerodrome";31,93;18,93;25,43;0,01;"Ctro N SFe";"Santa Fe"
"2020-01-26";2020-02-10;"Reconquista Aerodrome";32,09;20,32;26,21;0,48;"Ctro N SFe";"Santa Fe"
"2020-01-26";2020-01-27;"Resistencia Aero.";38,76;21,42;30,09;0;"NEA";"Chaco"
"2020-01-26";2020-01-28;"Resistencia Aero.";37,98;21,87;29,93;0,5;"NEA";"Chaco"
"2020-01-26";2020-01-29;"Resistencia Aero.";35,48;21,95;28,72;29,82;"NEA";"Chaco"
"2020-01-26";2020-01-30;"Resistencia Aero.";28,35;19,57;23,96;2,43;"NEA";"Chaco"
"2020-01-26";2020-01-31;"Resistencia Aero.";31,16;18,42;24,79;0,57;"NEA";"Chaco"
"2020-01-26";2020-02-01;"Resistencia Aero.";32,54;19,8;26,17;0,98;"NEA";"Chaco"
"2020-01-26";2020-02-02;"Resistencia Aero.";33,73;21,42;27,57;2,25;"NEA";"Chaco"
"2020-01-26";2020-02-03;"Resistencia Aero.";34,92;22,52;28,72;2,28;"NEA";"Chaco"
"2020-01-26";2020-02-04;"Resistencia Aero.";33,73;23,19;28,46;5,81;"NEA";"Chaco"
"2020-01-26";2020-02-05;"Resistencia Aero.";31,51;21,56;26,53;3,89;"NEA";"Chaco"
"2020-01-26";2020-02-06;"Resistencia Aero.";30,82;18,84;24,83;1,09;"NEA";"Chaco"
"2020-01-26";2020-02-07;"Resistencia Aero.";30,11;17,47;23,79;0,59;"NEA";"Chaco"
"2020-01-26";2020-02-08;"Resistencia Aero.";30,66;17,57;24,11;0,19;"NEA";"Chaco"
"2020-01-26";2020-02-09;"Resistencia Aero.";31,45;18,35;24,9;0,14;"NEA";"Chaco"
"2020-01-26";2020-02-10;"Resistencia Aero.";31,53;19,37;25,45;1,04;"NEA";"Chaco"
"2020-01-26";2020-01-27;"Formosa Aerodrome";38,72;23,07;30,89;0;"";"Formosa"
"2020-01-26";2020-01-28;"Formosa Aerodrome";39,4;23,3;31,35;0,08;"";"Formosa"
"2020-01-26";2020-01-29;"Formosa Aerodrome";37,82;23,48;30,65;31,08;"";"Formosa"
"2020-01-26";2020-01-30;"Formosa Aerodrome";26,36;22,05;24,2;13,96;"";"Formosa"
"2020-01-26";2020-01-31;"Formosa Aerodrome";31,49;21,48;26,49;2,97;"";"Formosa"
"2020-01-26";2020-02-01;"Formosa Aerodrome";31,65;22,39;27,02;4,38;"";"Formosa"
"2020-01-26";2020-02-02;"Formosa Aerodrome";33,97;23,04;28,5;4,29;"";"Formosa"
"2020-01-26";2020-02-03;"Formosa Aerodrome";34,69;23,91;29,3;6,15;"";"Formosa"
"2020-01-26";2020-02-04;"Formosa Aerodrome";33,93;24,5;29,22;6,33;"";"Formosa"
"2020-01-26";2020-02-05;"Formosa Aerodrome";32,32;23,55;27,93;6,04;"";"Formosa"
"2020-01-26";2020-02-06;"Formosa Aerodrome";31,59;21,04;26,32;1,54;"";"Formosa"
"2020-01-26";2020-02-07;"Formosa Aerodrome";30,67;19,65;25,16;0,67;"";"Formosa"
"2020-01-26";2020-02-08;"Formosa Aerodrome";31,13;19,98;25,56;0,59;"";"Formosa"
"2020-01-26";2020-02-09;"Formosa Aerodrome";31,94;20,69;26,31;0,46;"";"Formosa"
"2020-01-26";2020-02-10;"Formosa Aerodrome";31,94;21,21;26,57;0,78;"";"Formosa"
"2020-01-26";2020-01-27;"Ceres Aerodrome";33,65;24,2;28,92;0,08;"Ctro N SFe";"Santa Fe"
"2020-01-26";2020-01-28;"Ceres Aerodrome";33,86;21,68;27,77;2,76;"Ctro N SFe";"Santa Fe"
"2020-01-26";2020-01-29;"Ceres Aerodrome";29,33;19,1;24,22;5,91;"Ctro N SFe";"Santa Fe"
"2020-01-26";2020-01-30;"Ceres Aerodrome";29,47;17,42;23,44;0,04;"Ctro N SFe";"Santa Fe"
"2020-01-26";2020-01-31;"Ceres Aerodrome";31,47;15,87;23,67;0;"Ctro N SFe";"Santa Fe"
"2020-01-26";2020-02-01;"Ceres Aerodrome";33,02;18,24;25,63;0,03;"Ctro N SFe";"Santa Fe"
"2020-01-26";2020-02-02;"Ceres Aerodrome";33,81;21,17;27,49;0,42;"Ctro N SFe";"Santa Fe"
"2020-01-26";2020-02-03;"Ceres Aerodrome";34,52;22,49;28,51;1,57;"Ctro N SFe";"Santa Fe"
"2020-01-26";2020-02-04;"Ceres Aerodrome";32,17;20,49;26,33;3,59;"Ctro N SFe";"Santa Fe"
"2020-01-26";2020-02-05;"Ceres Aerodrome";31,96;19,46;25,71;1,08;"Ctro N SFe";"Santa Fe"
"2020-01-26";2020-02-06;"Ceres Aerodrome";30,48;18,01;24,24;0,78;"Ctro N SFe";"Santa Fe"
"2020-01-26";2020-02-07;"Ceres Aerodrome";30,89;17,16;24,02;0,11;"Ctro N SFe";"Santa Fe"
"2020-01-26";2020-02-08;"Ceres Aerodrome";31,3;17,78;24,54;0,01;"Ctro N SFe";"Santa Fe"
"2020-01-26";2020-02-09;"Ceres Aerodrome";31,44;18,16;24,8;0,02;"Ctro N SFe";"Santa Fe"
"2020-01-26";2020-02-10;"Ceres Aerodrome";31,35;19,29;25,32;0,47;"Ctro N SFe";"Santa Fe"
"2020-01-26";2020-01-27;"Cordoba Aerodrome";28,71;18,77;23,74;0,11;"Ctro N Cba";"Cordoba"
"2020-01-26";2020-01-28;"Cordoba Aerodrome";30,94;17,4;24,17;6,18;"Ctro N Cba";"Cordoba"
"2020-01-26";2020-01-29;"Cordoba Aerodrome";24,55;17,14;20,85;3,66;"Ctro N Cba";"Cordoba"
"2020-01-26";2020-01-30;"Cordoba Aerodrome";28,37;14,46;21,42;0;"Ctro N Cba";"Cordoba"
"2020-01-26";2020-01-31;"Cordoba Aerodrome";30,68;15,03;22,85;0;"Ctro N Cba";"Cordoba"
"2020-01-26";2020-02-01;"Cordoba Aerodrome";31,72;16,69;24,2;0;"Ctro N Cba";"Cordoba"
"2020-01-26";2020-02-02;"Cordoba Aerodrome";32,82;18,98;25,9;0,2;"Ctro N Cba";"Cordoba"
"2020-01-26";2020-02-03;"Cordoba Aerodrome";31,25;18,43;24,84;2,59;"Ctro N Cba";"Cordoba"
"2020-01-26";2020-02-04;"Cordoba Aerodrome";29,54;16,89;23,21;1,63;"Ctro N Cba";"Cordoba"
"2020-01-26";2020-02-05;"Cordoba Aerodrome";29,49;16,52;23;1,45;"Ctro N Cba";"Cordoba"
"2020-01-26";2020-02-06;"Cordoba Aerodrome";28,84;16,36;22,6;0,6;"Ctro N Cba";"Cordoba"
"2020-01-26";2020-02-07;"Cordoba Aerodrome";28,95;15,49;22,22;0,51;"Ctro N Cba";"Cordoba"
